  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\III
 _kaltes_Nahwaermenetz\III_kaltes_Nahwaermenetz.dck                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:44
 TIME                                   ,Strom_Quartier                          ,Netzstrom                               ,sum_PV_Bestand                          ,COP_SB                                  ,COP_FVR                                 ,COP_TV                                  ,COP_SPS_W                               ,COP_SpS_S_TWW                           ,Strom_WP_Winter                         ,Q_WP_Winter                             ,Strom_WP_Sommer                         ,Q_WP_Sommer                             ,Strom_el_Nacherhitzung_SpS              ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,
  +1.1175000000000000E+02,  +3.4509316802259661E+01,  +3.3957841080357987E+01,  +5.5147572190167460E-01,  +3.3373197848325757E+00,  +3.3912157137320809E+00,  +3.2857694513135320E+00,  +3.3912157137320809E+00,  +2.7984600000000004E+00,  +1.9827147330066069E+01,  +6.7238133584201123E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0823753617112848E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1200000000000000E+02,  +3.5663618889993863E+01,  +3.5261778768103611E+01,  +4.0184012189025597E-01,  +3.3326592508615058E+00,  +3.3865038616786438E+00,  +3.2811561891249061E+00,  +3.3865038616786438E+00,  +2.7984600000000004E+00,  +2.0008683760582489E+01,  +6.7759484822319365E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.2309486700945991E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1225000000000000E+02,  +3.6151733607109691E+01,  +3.5943035488683648E+01,  +2.0869811842604508E-01,  +3.3264735869520483E+00,  +3.3802499251777749E+00,  +3.2750334202515661E+00,  +3.3802499251777749E+00,  +2.7984600000000004E+00,  +1.9254229029686751E+01,  +6.5084106236954383E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +5.8771514659054747E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1250000000000000E+02,  +3.7391363300682507E+01,  +3.7310827485821058E+01,  +8.0535814861451380E-02,  +3.3203211065915657E+00,  +3.3740293581291585E+00,  +3.2689436676898183E+00,  +3.3740293581291585E+00,  +2.7984600000000004E+00,  +1.9400461855995701E+01,  +6.5457727863394396E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.5120338394549959E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1275000000000000E+02,  +3.7262235423914539E+01,  +3.7260636065969805E+01,  +1.5993579447316636E-03,  +3.3152187018438593E+00,  +3.3688703500618762E+00,  +3.2638934153244943E+00,  +3.3688703500618762E+00,  +2.7984600000000004E+00,  +1.9509615974133808E+01,  +6.5725366796352930E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.8684880722541486E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1300000000000000E+02,  +3.6888151368795569E+01,  +3.6888151368795569E+01,  +0.0000000000000000E+00,  +3.3121681584002247E+00,  +3.3657859064356921E+00,  +3.2608741076746632E+00,  +3.3657859064356921E+00,  +2.7984600000000004E+00,  +1.9108052475799035E+01,  +6.4313613722478024E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.4899451331628661E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1325000000000000E+02,  +3.7156319974309298E+01,  +3.7156319974309298E+01,  +0.0000000000000000E+00,  +3.3101391718719486E+00,  +3.3637343479721631E+00,  +3.2588659191504097E+00,  +3.3637343479721631E+00,  +2.7984600000000004E+00,  +1.9131956499576614E+01,  +6.4354819221535124E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.5788507228341682E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1350000000000000E+02,  +3.8648456442536080E+01,  +3.8648456442536080E+01,  +0.0000000000000000E+00,  +3.3081137875760374E+00,  +3.3616864122964110E+00,  +3.2568613143543619E+00,  +3.3616864122964110E+00,  +2.7984600000000004E+00,  +1.9787523949164907E+01,  +6.6519450392897483E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +8.3656228739784133E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1375000000000000E+02,  +3.7869534825059944E+01,  +3.7869534825059944E+01,  +0.0000000000000000E+00,  +3.3055872246915281E+00,  +3.3591316906025166E+00,  +3.2543606981614492E+00,  +3.3591316906025166E+00,  +2.7984600000000004E+00,  +1.9551006200838820E+01,  +6.5674404512403996E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.0650348052637781E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1400000000000000E+02,  +3.6717013805197901E+01,  +3.6717013805197901E+01,  +0.0000000000000000E+00,  +3.3020594251966968E+00,  +3.3555645226346629E+00,  +3.2508691755431012E+00,  +3.3555645226346629E+00,  +2.7984600000000004E+00,  +1.9052271567724596E+01,  +6.3931126548257737E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.1078192752269309E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1425000000000000E+02,  +3.6981152937699648E+01,  +3.6981152937699648E+01,  +0.0000000000000000E+00,  +3.2980408160848809E+00,  +3.3515009954157224E+00,  +3.2468919591707879E+00,  +3.3515009954157224E+00,  +2.7984600000000004E+00,  +1.8997586670170229E+01,  +6.3670430635571982E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.7031538131786161E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1450000000000000E+02,  +3.6721630463595062E+01,  +3.6721630463595062E+01,  +0.0000000000000000E+00,  +3.2940363686984004E+00,  +3.3474517118240383E+00,  +3.2429288307587076E+00,  +3.3474517118240383E+00,  +2.7984600000000004E+00,  +1.8815448424676642E+01,  +6.2983805037920732E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1475000000000000E+02,  +3.6748110756934011E+01,  +3.6748110756934011E+01,  +0.0000000000000000E+00,  +3.2910420016482380E+00,  +3.3444237676913109E+00,  +3.2399654085419098E+00,  +3.3444237676913109E+00,  +2.7984600000000004E+00,  +1.8855805498828705E+01,  +6.3061804069247238E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.7495953901540468E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1500000000000000E+02,  +2.3295457213830396E+01,  +2.3295457213830396E+01,  +0.0000000000000000E+00,  +3.2900456340501640E+00,  +3.3434162179537124E+00,  +3.2389793466788808E+00,  +3.3434162179537124E+00,  +2.7984600000000004E+00,  +1.1953121822401082E+01,  +3.9964261356192210E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +4.7424642493361924E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1525000000000000E+02,  +9.7833229366233567E+00,  +9.7833229366233567E+00,  +0.0000000000000000E+00,  +3.2900456340501640E+00,  +3.3434162179537124E+00,  +3.2389793466788808E+00,  +3.3434162179537124E+00,  +2.7984600000000004E+00,  +5.0026329237772327E+00,  +1.6725884049825996E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0324846782869381E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1550000000000000E+02,  +9.7501055425342500E+00,  +9.7501055425342500E+00,  +0.0000000000000000E+00,  +3.2900456340501640E+00,  +3.3434162179537124E+00,  +3.2389793466788808E+00,  +3.3434162179537124E+00,  +2.7984600000000004E+00,  +4.9818489964930492E+00,  +1.6656394730271288E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +5.4199591420985051E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1575000000000000E+02,  +9.6961348372190166E+00,  +9.6961348372190166E+00,  +0.0000000000000000E+00,  +3.2920394302819194E+00,  +3.3454323859839183E+00,  +3.2409525241946753E+00,  +3.3454323859839183E+00,  +2.7984600000000004E+00,  +4.9816074055476962E+00,  +1.6665630748776586E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.3976636957092996E-03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1600000000000000E+02,  +9.7256466724998489E+00,  +9.7256466724998489E+00,  +0.0000000000000000E+00,  +3.2980419331685775E+00,  +3.3515021270568472E+00,  +3.2468930602914852E+00,  +3.3515021270568472E+00,  +2.7984600000000004E+00,  +5.0846015403518434E+00,  +1.7041052877725726E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1625000000000000E+02,  +9.0603893290783830E+00,  +9.0603893290783830E+00,  +0.0000000000000000E+00,  +3.3060934085351210E+00,  +3.3596435207798012E+00,  +3.2548616761795683E+00,  +3.3596435207798012E+00,  +2.7984600000000004E+00,  +4.4295862847422658E+00,  +1.4881830861269425E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1650000000000000E+02,  +8.2708346785935500E+00,  +8.2708346785935500E+00,  +0.0000000000000000E+00,  +3.3142021884066972E+00,  +3.3678425474746212E+00,  +3.2628873008346004E+00,  +3.3678425474746212E+00,  +2.7984600000000004E+00,  +3.6642431999211191E+00,  +1.2340594152988899E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1675000000000000E+02,  +8.2291814182217919E+00,  +8.2291814182217919E+00,  +0.0000000000000000E+00,  +3.3213442278835692E+00,  +3.3750638143065248E+00,  +3.2699563459517096E+00,  +3.3750638143065248E+00,  +2.7984600000000004E+00,  +3.6511778022767114E+00,  +1.2322958080063351E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1700000000000000E+02,  +8.2199576634175244E+00,  +8.2199576634175244E+00,  +0.0000000000000000E+00,  +3.3264731011483244E+00,  +3.3802494331129807E+00,  +3.2750329413196591E+00,  +3.3802494331129807E+00,  +2.7984600000000004E+00,  +3.6854207901685450E+00,  +1.2457641536750018E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1725000000000000E+02,  +8.8210273291058687E+00,  +8.8210273291058687E+00,  +0.0000000000000000E+00,  +3.3305931690282629E+00,  +3.3844149953492502E+00,  +3.2791110978051141E+00,  +3.3844149953492502E+00,  +2.7984600000000004E+00,  +3.7121002629905862E+00,  +1.2563287794305236E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1750000000000000E+02,  +8.6641546408258616E+00,  +8.6641546408258616E+00,  +0.0000000000000000E+00,  +3.3347280715829326E+00,  +3.3885954749798635E+00,  +3.2832040145644261E+00,  +3.3885954749798635E+00,  +2.7984600000000004E+00,  +3.6825904861753052E+00,  +1.2478809457657535E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1775000000000000E+02,  +7.8225728547969808E+00,  +7.8225728547969808E+00,  +0.0000000000000000E+00,  +3.3362821326456595E+00,  +3.3901666440444926E+00,  +3.2847423169695023E+00,  +3.3901666440444926E+00,  +2.7984600000000004E+00,  +3.6615672131078543E+00,  +1.2413323030805200E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1800000000000000E+02,  +7.3077984293448139E+00,  +7.3077984293448139E+00,  +0.0000000000000000E+00,  +3.3326592508615058E+00,  +3.3865038616786438E+00,  +3.2811561891249061E+00,  +3.3865038616786438E+00,  +2.7984600000000004E+00,  +3.7101551647902697E+00,  +1.2564454792989213E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1825000000000000E+02,  +6.7868163666615757E+00,  +6.7868163666615757E+00,  +0.0000000000000000E+00,  +3.3264735869520483E+00,  +3.3802499251777749E+00,  +3.2750334202515661E+00,  +3.3802499251777749E+00,  +2.7984600000000004E+00,  +3.7636728299316196E+00,  +1.2722154801769982E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1850000000000000E+02,  +6.5754779128206753E+00,  +6.5754779128206753E+00,  +0.0000000000000000E+00,  +3.3203211065915657E+00,  +3.3740293581291585E+00,  +3.2689436676898183E+00,  +3.3740293581291585E+00,  +2.7984600000000004E+00,  +3.7585894824283472E+00,  +1.2681591258868723E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1875000000000000E+02,  +6.3667505428862867E+00,  +6.3667505428862867E+00,  +0.0000000000000000E+00,  +3.3157277036550878E+00,  +3.3693850036243074E+00,  +3.2643972101695269E+00,  +3.3693850036243074E+00,  +2.7984600000000004E+00,  +3.7595099025655734E+00,  +1.2667236286681524E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1900000000000000E+02,  +6.2892165587183904E+00,  +6.2892165587183904E+00,  +0.0000000000000000E+00,  +3.3142006622233389E+00,  +3.3678410015271769E+00,  +3.2628857963347033E+00,  +3.3678410015271769E+00,  +2.7984600000000004E+00,  +3.8251671412413715E+00,  +1.2882554735967188E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1925000000000000E+02,  +6.2295374635547915E+00,  +6.2295374635547915E+00,  +0.0000000000000000E+00,  +3.3142006622233389E+00,  +3.3678410015271769E+00,  +3.2628857963347033E+00,  +3.3678410015271769E+00,  +2.7984600000000004E+00,  +3.8959225132659165E+00,  +1.3120847578949761E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1950000000000000E+02,  +6.0709053069287533E+00,  +6.0709053069287533E+00,  +0.0000000000000000E+00,  +3.3142006622233389E+00,  +3.3678410015271769E+00,  +3.2628857963347033E+00,  +3.3678410015271769E+00,  +2.7984600000000004E+00,  +3.9125885716022912E+00,  +1.3176976213548848E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1975000000000000E+02,  +5.9211458272135067E+00,  +5.9211458272135067E+00,  +0.0000000000000000E+00,  +3.3147094015273990E+00,  +3.3683553924807432E+00,  +3.2633893282769519E+00,  +3.3683553924807432E+00,  +2.7984600000000004E+00,  +3.9246560346713322E+00,  +1.3219636318017272E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2000000000000000E+02,  +5.8660822570170126E+00,  +5.8660822570170126E+00,  +0.0000000000000000E+00,  +3.3162369799912215E+00,  +3.3698999336151383E+00,  +3.2649012777048116E+00,  +3.3698999336151383E+00,  +2.7984600000000004E+00,  +3.9753010458470555E+00,  +1.3396366730500182E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2025000000000000E+02,  +5.8154723780893356E+00,  +5.8154723780893356E+00,  +0.0000000000000000E+00,  +3.3182768360787867E+00,  +3.3719624233814760E+00,  +3.2669202802156527E+00,  +3.3719624233814760E+00,  +2.7984600000000004E+00,  +4.0208787948582767E+00,  +1.3558252205233504E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
